2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                Options.max_bgerror_resume_count: 2147483647
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:            Options.bgerror_resume_retry_interval: 1000000
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.allow_data_in_errors: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.db_host_id: __hostname__
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.enforce_single_del_contracts: true
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.max_background_jobs: 4
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.max_background_compactions: -1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.max_subcompactions: 1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.avoid_flush_during_shutdown: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:           Options.writable_file_max_buffer_size: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.delayed_write_rate : 16777216
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.max_total_wal_size: 1073741824
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:             Options.delete_obsolete_files_period_micros: 21600000000
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                   Options.stats_dump_period_sec: 600
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                 Options.stats_persist_period_sec: 600
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                 Options.stats_history_buffer_size: 1048576
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                          Options.max_open_files: -1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                          Options.bytes_per_sync: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                      Options.wal_bytes_per_sync: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                   Options.strict_bytes_per_sync: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:       Options.compaction_readahead_size: 2097152
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb:                  Options.max_background_flushes: -1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: Compression algorithms supported:
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kZSTD supported: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kXpressCompression supported: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kBZip2Compression supported: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kZSTDNotFinalCompression supported: 0
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kLZ4Compression supported: 1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kZlibCompression supported: 1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kLZ4HCCompression supported: 1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: 	kSnappyCompression supported: 1
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: Fast CRC32 supported: Supported on x86
2023-10-30T19:31:37.841+0100 7f8e23088a40  4 rocksdb: DMutex implementation: pthread_mutex_t
2023-10-30T19:31:37.841+0100 7f8e23088a40 10 HybridAllocator allocate want 0x10000 unit 0x10000 max_alloc_size 0x10000 hint 0x0
2023-10-30T19:31:37.841+0100 7f8e23088a40 20 AvlAllocator _allocate first fit=4259840 size=65536
2023-10-30T19:31:37.887+0100 7f8e23088a40  4 rocksdb: [db/db_impl/db_impl_open.cc:317] Creating manifest 1 

